#,winery_id,winery,country
7946,78d6d1c3511237ad0366c865e8493cca,Livio Felluga,Italy
7947,78defca6269cb16f3a9067b95f2bba99,La Chiripada,US
7948,78e1e2ed0b612108da492b9381fef88b,Silver Beach,New Zealand
7949,78e4ccc5fb918feb2675d907f410022b,La Bellanotte,Italy
7950,78e57972dcc906b26fa727bfca2e4cfb,Rusack,US
7951,78e6cd17ff1709fafa3d36c9e23d43ae,Sand Point,US
7952,78eaad0e1f37d6a851a0e3a42d6ba663,LJ Crafted Wines,US
7953,78ed3cd44e6c4088f2bd1da49fe20bc8,Napeequa,US
7954,78ed50c70ca64acefaf773ad251572ea,Patterson,US
7955,78f04f0ef096a798e9adc4458afe9549,Baron De Ley,Spain
7956,78f0dddcfa3033bc4d14077403809070,Keeler,US
7957,78f1959d968e2d8f6a5027dbcec0003b,Château Barbé,France
7958,78f730b9750da3c8aa64ef13be9686a8,Morini,Italy
7959,78f987df59f55f3b7935b60acd2e5e44,Casto Pequeño,Spain
7960,78f9d411e36190edf271fbcaae71a0a5,Château Labadie,France
7961,79037f69f74a4c5e9c9b1d5e9483f391,Rivella Silvia,Italy
7962,790488ee6647b92a04ca100ea60e73ea,Martin's Rake,New Zealand
7963,7907e4a094fcfba42f30f92761d0f2fc,Château Grand Corbin-Despagne,France
7964,790bbc1daea379a4a22986414e7c6e59,Tatachilla,Australia
7965,790c0d254eb4021eb3ce419c3b0c4cb6,Viña Almirante,Spain
7966,790f40b01d4bc8e6d57c79c3c60b7d34,Blair Fox,US
7967,79117df525889dd719d6e6242544b377,Stonecap,US
7968,79129c63d073fad8b94a0fc49bae9843,Vena Cava,Mexico
7969,7917715e4cda0921eb51e09a449896a0,Calmel & Joseph,France
7970,792093b8eeb519c2abb5519de0758173,Solaria,Italy
7971,7929ba1e797eabb70fb7062328907aad,Pamplin,US
7972,792c179d2b3f73bb80d5e4083e007f2a,Domaine le Renard,France
7973,792ce33ed4e49c40b23af63ca9f2bfaf,Château des Karantes,France
7974,792e3dad89fa9e4887e190c807f8a496,12 Linajes,Spain
7975,7933ae82bbdf165c98b923ca0d09ba7c,Huré Frères,France
7976,7934590f0b03d043e97d385389b3061e,Treos,US
7977,7936341b59c7d2d0698f052154ac3753,Obalo,Spain
7978,793922c07d7110732a4a327b2431e40c,Cielo,US
7979,79396b9607a7548a5345ba0baf5fdc9d,Château Coste Peyrouse,France
7980,793f88ecb7426cfb54dc42d690dc37f9,Eugenio Bocchino,Italy
7981,7941e095f8d4100615feb5bd7e973d5c,Poggio al Tesoro,Italy
7982,79431cb1b5cbccd6bd6ec37225c4f2e7,Bodegas Docampo,Spain
7983,7952771bcea054a42cc0f3892fe9ea27,Justin,US
7984,7952ad82ec6654ca552c2d5eb4a64b92,Collegiale des Domaines de Loire,France
7985,7952f5db17fdd39772e99b4a8094a227,Maison Bouey,France
7986,79557172ed953b193f7a2aff1f31f272,Casa Marin,Chile
7987,79572fd44cdbbf61528d281c6a539465,Giulio Accornero e Figli,Italy
7988,795f72fdcbbcf5e6b10f299e70b96ece,Corvalle,US
7989,795ff346830d2d8c25e0e702bd5391b9,Beaver Creek,US
7990,7962872305c7bf79bbcd214f4bd833e1,Viña Godeval,Spain
7991,7962d158252d8dbdce5d17995c0a5b8d,Terrai,Spain
7992,79651a548aae4890f8c1319e465a0c84,Twisted Sisters,US
7993,7967910b0a713294b62f8eed05c05f79,Osprey's Dominion,US
7994,796a1f583904e9400d3a961342c3247d,Pannotia Vineyards,Argentina
7995,796e56400ff5d7554e13f8aaee8ba351,Castellani,Italy
7996,797082c1b27974d31b3a457a005844cf,Il Bastardo,Italy
7997,7971b5165fa22b85e735ec1730d2507e,Il Macchione,Italy
7998,7972127324b3c0ea496342cd17907948,Clos Venturi,France
7999,79774e0ea3827bc023d3f8c317c39f35,Toulouse,US
8000,797b0cf54080f2ef1c14a16db02706f4,Fernando Dupont,Argentina
8001,797bb39145a25aceb134a6bef096f5ad,Nelson Family Vineyards,US
8002,797cd19cf9a03a7cfcdaea1c6981d6f8,Emile Balland,France
8003,797e5075bb3a2181145e6c6c9308f60c,Domaine Maestracci,France
8004,797e9c26c5d40f31075afdeebdc577f3,Haut Marin,France
8005,79819016d8123e91194347d02d71a486,Domaine de la Pomme de Pin,France
8006,79828496db615c32ba380d197d4c8ee7,Dei,Italy
8007,7987e821097a334b28763072d9402919,Alkoomi,Australia
8008,79899092c4c02c9102fa09e82d0d9dc1,Nicky Versfeld,South Africa
8009,798d0ecef0fc8e43045aa1d3a23a10e5,Bouquet,US
8010,7992c7e83482313a5144490f90448b36,Tussock Jumper,Chile
8011,799a776da8bc8385c7fef4bcc4788f62,Michel Gros,France
8012,799c3b6890dd9d6cbe623820fbafdcbd,Robert Klingenfus,France
8013,79a1050aee30240ba8ae95d675b76e3c,Mas Carlot,France
8014,79ab0cd8068064329c07eed30e71bcc9,Domaine Brusset,France
8015,79abea82b067c00aa16ff8e7cbe44cef,Château de Javernand,France
8016,79ae46c7470e911d0387ed47a31d7519,Mollie,US
8017,79b17561d2c8617a24d0a2bd13420d69,Sangervasio,Italy
8018,79b7234d74ca73c86ca8fc24866fde98,Albatross Ridge,US
8019,79c0595b57016ac3b8a60dbfe06c8531,Chateau Reynella,Australia
8020,79c0b576ad0448f6a86bf252d71672af,Stemmari,Italy
8021,79c6708e98294c931a802b0e4d8763e8,Château la Patache,France
8022,79c94d85dd652249eb9e7c8fcb18588a,Primus,Argentina
8023,79ce7392776e171bcbbb1c772b20328b,Longplay,US
8024,79cf2804c22ac66d93ad9e16bcdad516,Château du Tertre,France
8025,79d31762dc237c96568481a7dd143d0f,Hudson Vineyards,US
8026,79d945095eb98efd1fc806616e96799b,Emina,Spain
8027,79e55e2f8735d165da9daa562e3ad075,Cesani,Italy
8028,79e8c6a2586a11c6a3b972ac845a1b2c,Gianni Voerzio,Italy
8029,79ef7d632defb76aaef365103a1f627a,Taft Street,US
8030,79f02f6137d771622fb60b16314a22c2,Weingut Albert Gessinger,Germany
8031,79f65c1fcc1568026299eb36803d2cfc,Château Saint Ahon,France
8032,79f80839b12ad9970f3f701bdfbfb956,Ideal Drinks,Portugal
8033,79fb6a471d955ba6b64be90c371b3215,Domaine J. Meuret,US
8034,7a02b34baddff4f4e834e0573f6491fb,Château le Doyenne,France
8035,7a03a4c61ccf178a453448e8f8b07505,Aloja,Spain
8036,7a0bfb3f3e93156e733fad90ece67427,Viña Olabarri,Spain
8037,7a0f802087c8b82bf2f7a4049603854c,Argot,US
8038,7a0f91bceae582370a220a72121e9a29,Vergelegen,South Africa
8039,7a1017ec7c340bef39e2a9e8179b89df,Henri Schoenheitz,France
8040,7a1306571d40b0c567f53272e8746c8b,Castelgiocondo,Italy
8041,7a1401756dffd1bb73f45d60063f7b36,Gamba Gnirega,Italy
8042,7a167e40a4d94728ec94936ba987f4fa,Jon Nathaniel,US
8043,7a174ee405e5c8254fd0c362eff92cb5,Siren Song,US
8044,7a1fc39da5c7d4b99cce00f36c36c5ee,Carlos Serres,Spain
8045,7a218f09d59f8f575ae936674e049fda,Caves Campelo,Portugal
8046,7a2231b8c15bf324b9582539bbe5c655,Quinta do Perdigão,Portugal
8047,7a23c4ee17442fac42e0d85fa67643be,Wildekrans,South Africa
8048,7a261994a365159195c68a0ebd11b15a,Paris Valley Road Cellars,US
8049,7a2920f81b520c91f6a8f0967417e878,Galvan,US
8050,7a2bcb2ceb8d7a02543aa6a6d210697a,Nicolas-Jay,US
8051,7a2f58053f88ac5e1618da84a270d62c,St. Urbans-Hof,Germany
8052,7a30cb1284e2bdd6b98e628ae5b24cb2,Podere La Berta,Italy
8053,7a32099d9308359e248eeb5e8c099546,Château Cailloux de By,France
8054,7a369212c2de7dedfb54b99a577b4ba0,Cimarossa,US
8055,7a3d9790dd7308bf827d9bad09046215,Château du Pin,France
8056,7a416921f94bfb27c7b55163f78d9bc1,Medanos,Argentina
8057,7a45292cd342c763cc0e745b9579e814,Sogevinus,Portugal
8058,7a478f5bcfafbd1d1617d131efd2da80,Michel Léon,France
8059,7a4ac0b4e1335060955f60208063aea4,James Oatley,Australia
8060,7a4f98c0ed07ba09708dad91c3698296,Château de la Cour d'Argent,France
8061,7a6309e1c06ca355859bd2508cbfe832,Silver Ridge,US
8062,7a647d4be1c21ea087ba82bfaf571646,Château d'Haurets,France
8063,7a66018a4c0131ebe031fb45d84dd4ad,Tre Monti,Italy
8064,7a68effd06390ae89702d332765c8197,Nino Negri,Italy
8065,7a6c83e0792c4260e59d49048d8a7ce5,Michel Torino,Argentina
8066,7a7757d1a47263b7bc7e04601cbf6a0c,Juxtapoz,US
8067,7a779bc1ee48b61cd8c20d4b2358e363,Cederberg,South Africa
8068,7a78617ea825733f480291410d3c6931,Damalisco,Spain
8069,7a790a6905841a916e731f238b4a5074,Redemption,US
8070,7a7a722efb4d963070be2c82153a4823,Io,US
8071,7a7ead8df2a47aac7d9e5dec38db7f6f,Torres,Chile
8072,7a84efb23e2773b76b7dd2cc89da7b08,Vermador,Spain
8073,7a89ae73ba77a834f07ddde245d3c801,Cuvée Lion d'Or,France
8074,7a8a689322e81952f4de4a828ecc3f27,Radog,US
8075,7a8d2205a97baf108e203745553022e7,Baumann,France
8076,7a92728e3c1e6d4bbe75362932442417,Gerd Anselmann,Germany
8077,7a92ce82b98e5a3ec0b7c5929d54b8c5,Domaine de la Solitude,France
8078,7a97467226b52eb1560e09c10c864913,Podere il Pozzo,Italy
8079,7a982672521a0db7aa8224b5daf99728,Perillo,Italy
8080,7a98da26154459702316ad8d88da8999,Rivani,Italy
8081,7a9a11e55edae141c120bfae3ed0c45a,Il Colle,Italy
8082,7a9a3ffbbd8cff31884c5e6a4a2f8366,Pull,US
8083,7a9a93359f646ef5571dea3feb49c86f,Domaine Emmanuel Giboulot,France
8084,7a9bf3ee0361107fe663fe0dcfe1d029,Catania,Spain
8085,7a9f96a8b83bbe6fb04205af5ce7ae91,Château Haut-Cardinal,France
8086,7aa281b0558caaa232f401f497bb538f,Château Pontet-Canet,France
8087,7aa3c644b7b769051ea900eea9a8bdf9,Aberrant Cellars,US
8088,7aa6e138f26a7a5354c1d92c98c8134d,Áldás,Hungary
8089,7aa89f85b219440175ec6126ecb7b408,Collevite,Italy
8090,7aab054098c3a7964417807672adba6f,La Vida al Camp,Spain
8091,7ab36c427a3f7b36c11c5e77d397331c,Château Dauphiné Rondillon,France
8092,7ab4011ca1336705b93e8b2c8bda346c,Sordo,Italy
8093,7ab80225ce75ecb6a5a2daa2c89ee617,Château Haut-Logat,France
8094,7abc77b2a1202202dac36c43b551894f,Cottesbrook,New Zealand
8095,7abedd3307e824f92a5f9aef482ec045,Cascina Cucco,Italy
8096,7ac0ceee344bf384f9073a51406f5f9a,Sunshine Organics,South Africa
8097,7ac4254470a2cb7950adc6131e6d19cc,Alta,Australia
8098,7ac7882904cbe1a1bfd3b90d67f6250b,Viña Cobos,Argentina
8099,7ac96a7afb1533a3cf48992f2de24742,Tselepos,Greece
8100,7aca5b29c69ed84c5c2b0b8fcef06a09,The Original Dark Horse,US
8101,7acb43b1ec48764ffb744be82fca1b4e,Muri-Gries,Italy
8102,7acdd687e599f7a84f26d2fcc9b91606,Domaine la Croix des Marchands,France
8103,7acec9ace1d38c8a445cb6a235562b6e,Syzygy,US
8104,7ad307e360fc7836020c738b9d454ef1,Eredi Enzo Raspi,Italy
8105,7ad52e7035375a7a4ac177b37e15cc70,Podere Castellinuzza,Italy
8106,7ad5f2f34814f4ea1cf82510dadc2bb2,Beach Kite,Chile
8107,7adaaa277e7a6e3125782a2fc674890a,Urla,Turkey
8108,7adadc38099ae4fef6a2b2e698c4059d,Tenuta La Badiola,Italy
8109,7aefa7fb56670503ff1efbd86c389a12,Wittmann,Germany
8110,7af1495c0220d7aa41d4c01f1b6ca214,Parry Cellars,US
8111,7af7bcc57bb9decc12ec0577ca114605,Château Ormes de Pez,France
8112,7af84175d4b5c73e437d76a903bc67a5,Truant,US
8113,7af86b4c9519841024d982f929c3d648,Emmanuel Fellot,France
8114,7afc5c855fd29bb5a65f9ce64e3a51c0,Riverhaven,US
8115,7b0432d7d94f0bec11f715dd836f9325,Cumbre of Vine Hill,US
8116,7b07f5cd8cbf2f750a59d6b3f2969c7f,Cantine Lenotti,Italy
8117,7b0f6e9a57761ee4aa3f8644d9cd8a08,Holus Bolus,US
8118,7b13288e3fb9ed5ac0f96846a40963e0,Château Filhot,France
8119,7b1562d04525a27dd4489588fc2877ee,Bortolin Angelo,Italy
8120,7b1adff03b13f7485ff3a101c759a989,Chronicle,US
8121,7b1bad87121869efced1f61e648f54ab,Nederburg,South Africa
8122,7b31cf94cb620f59aed669d5a4fb07bc,Portal Del Alto,Chile
8123,7b3a4f350716c4980da30f9531130000,Los Andes,Argentina
8124,7b3aa1136ec0ea4fcef2e7fbabc0d6d1,Torrevieja,Argentina
8125,7b3be6e8c27cc87ee24340938d4a9697,Stonewalker,South Africa
8126,7b4df90be701ba974c480b1cd46c2fcc,Teós,Spain
8127,7b510b91a3a4bb1ffae31edffd69e485,Pierre Boniface,France
8128,7b54fc3c63999472391ef0cf83c4086c,Broadside,US
8129,7b5522de565bc8f1b9229095e0ce953c,Domaine les Fils de René Quénard,France
8130,7b5b13562824fe64a22d55930066655a,Château l'Argenteyre,France
8131,7b5ecd91c9632540fbec842eee34459f,Accadia,Italy
8132,7b620e9bcdb9612c48434190781b8dde,Bonneau,US
8133,7b631d6d0c768a0cb47c4b31db93a0bd,Palmer,US
8134,7b63d4378ffa65751a6e65ee02c2059b,Crushed,US
8135,7b640386d56d62ff88daa0259ca3f04c,Clos Fourtet,France
8136,7b66c2b2bac8ec3ce857855538a655c9,Double Canyon,US
8137,7b66ed1a5573b89ebb3c65f575237787,Colombera & Garella,Italy
8138,7b6a7433f28cea48bdbdc37d1c36fb52,Elysian Fields,Australia
8139,7b6acf20b0d0e5e8a5bc106ecc0619ad,Villa Noria,France
8140,7b6c446fb73410426ac851c37f9df9a2,Venturini Massimino,Italy
8141,7b6d958585838e0fd63492c9807abb1a,Sans Wine Co,US
8142,7b7190e185778f4b7ba5b9069e8a5a46,In Situ,Chile
8143,7b7206b2312c65129981b016627905e2,Monte Novo e Figueirinha,Portugal
8144,7b72a83575aae71627da027be770f0bf,Cruz Alta,Argentina
8145,7b7c5a202920578481b64de7fd8c60d6,Château la Prade,France
8146,7b7e6de2747e981fa902def36e28fcbd,Les Jamelles,France
8147,7b80ee73687a5094f23a9a51414c1963,Möebius,Mexico
8148,7b8aa001dd0b638271c132bc5a421878,African Passion,South Africa
8149,7b93ced3eb8abf9a22f31850d2dd50ec,Domaine Dyckerhoff,France
8150,7b9406437256fae9706cd3b1745b5d01,Barbour,US
8151,7b958ce3baf9164deabc29688c958332,Paetra,US
8152,7b9b1547eb49e2274f2ae6d291a1cad7,Bilton,South Africa
8153,7b9ffced4320cf3993e5ed4f670d5615,El Enemigo,Argentina
8154,7ba56fe1b3272150d878294cb449b6af,Dancing Derby,US
8155,7ba84641965a3cb5e09724b0a2db4711,Murray Street,Australia
8156,7bae733cb972953940d27f49d9d8d741,Allée Bleue,South Africa
8157,7bbbdc81daeec126584a6bf8b057975c,La Vis,Italy
8158,7bbd886df2add517f729771357637140,Oriel,New Zealand
8159,7bc5c60f03e52fc23290fddcd107a2f8,Monogamy,US
8160,7bd2a9058da7567ab7ac633c1e2d54fc,Gorrebusto,Spain
8161,7be06b75fad4823ac4ce20416c057aaf,Tenuta di Sesta,Italy
8162,7be29db965c03ef1c157a45ba089fd55,Montebuena,Spain
8163,7be59b8df2fdd5c5e7d10706384f34d3,Vigna degli Estensi,Italy
8164,7be59ca3712605ef9b4c11838451ff4c,Gianni Doglia,Italy
8165,7bf77aa9cbd152576c47a5ed750c7bf2,Stein Family,US
8166,7bfa6976a0e029b42f13ca4422af5b86,Château Sérilhan,France
8167,7bfe0e0a7c0fc0aa117456542d8053cc,Midsummer Cellars,US
8168,7c04cf67adb02023539ed0af259837b7,Icaria Creek,US
8169,7c0a2e0bfcf993ef3577be87cef503e0,Abadía de Tortoreos,Spain
8170,7c18f68f135c7b29617eeed819eaddb8,Rubicon Estate,US
8171,7c1f3df019efd3a6da58705e87e8c73f,Henri Abele,France
8172,7c203f22ad06ac763788f9f21191ecde,Tabarrini,Italy
8173,7c235d01c5c3c7a9e062c1e2c32bec74,Alto Roble,Chile
8174,7c266c9e6cb53b8fe84e6209dfb01540,Parkers Estate,US
8175,7c29227fed08c8a2e0d278ed9316b6f9,Château Bibian,France
8176,7c29d1c6d3eb8a336d7a75641df5a87c,Pommery,France
8177,7c2bdd233ae93dd74a432e9711c6dc4a,Bellarine Estate,Australia
8178,7c2c3ac773c9869014279bfc64153c67,Pantago,Argentina
8179,7c2c685438c8a30694652a50c958ff5b,Château Saint Baulery,France
8180,7c2cf39b04d6a49ceb4b0220caa13fdc,Terre di Leone,Italy
8181,7c3806496bd06065297e13f7de4949b3,Four Sisters,Australia
8182,7c4b13e7c1bb7df3bd8f4510ad49d838,Lodmell Cellars,US
8183,7c4d55ccbf858bc33e7b88b24eb6f4c7,Amity,US
8184,7c4e59f29c2cf51a776c12c7c105850f,Vignobles Brumont,France
8185,7c54d6e9561c2a584a9b5dc39d26ea21,Manross,US
8186,7c556add2f64b2d3ed34bc90a74d29c4,Cecilia Beretta,Italy
8187,7c57d4c4dac1db65ff99725af5efdf57,Lavender Ridge,US
8188,7c5e36b764921b008b69143f34a2f2fb,Topel,US
8189,7c5ef1563866e38570fd013e336c34d0,Edmond August,US
8190,7c5f19cc7ddf5141941b32a1ce7d3ba6,Heavyweight,US
8191,7c6596d715fbb13a459a5911826ab4d1,Rodney Strong,US
8192,7c6d9b847c2d67af7c1094f650de6fae,Domaine Drouhin,US
8193,7c7ca6700ac645f432c31863a4604379,D'Antiche Terre,Italy
8194,7c7cae702305e1cd8667a4087a81ca2b,Latta,US
8195,7c7ebde6e2329f96f6323d5603793e1d,Chateau Desmirail,France
8196,7c80908f588f4b6cf28abc542d9c983a,Tenuta Pierazzuoli,Italy
8197,7c8178060932c52107fc08b8cc9b5ac7,Eric Taillet,France
8198,7c886be107b9a4663c49caac45da8f4c,Finca La Luz,Argentina
8199,7c8b7c2375a0524a6c067c2e749e2a42,Antoine Simoneau,France
8200,7c8d4aad282b7ec9a28661540499af3e,Champy,US
8201,7c8ed7ce2f9f5477ca413d27dd42af32,Gratavinum,Spain
8202,7c90394b33a2cff7581e375bc5f2af2d,Quinta de Pancas,Portugal
8203,7c92f83a9b1c7977b72ce63d925f0ac1,Charles Duret,France
8204,7c934b0948c7fcc2af2b793b048a46b8,Villa Yustina,Bulgaria
8205,7c949c86cb119ce2ab8138ed6077cbb7,Round Hill,US
8206,7c961f61484f978a2da86a4edefc40e1,Château de Cordes,France
8207,7c999dd6e084685ff188959af97cdb1f,Aticus,Spain
8208,7c9ee8a3960bfc0fb37b0d72021a8a74,Camel Valley,England
8209,7ca3f34afb162bfce1828c5b7fde708d,Wooden Valley,US
8210,7ca5e512391cb804753b6701b4f797ca,Pircas Negras,Argentina
8211,7cac05f113fa964d446fdba16cc8d436,Silvio Grasso,Italy
8212,7cac25a0035ed82f90cbd148a6045219,Channing Perrine,US
8213,7cac37d4ebf66011bdc3c4acefbf43f6,Fletcher,Italy
8214,7cb3d7f41f44aef90177fa8d2d71a15a,Domaine Bruno Clair,France
8215,7cb65ef42878d5aa07d517860d2d720c,Château de la Crée,France
8216,7cb984ea6c2769acf16257891e27be45,Pizzorno,Uruguay
8217,7cba3fc61bfcc682f118056b4781c19a,Craggy Range,New Zealand
8218,7cbe87dbd004016d2c3994315c15ba56,Fossacolle,Italy
8219,7cc0f770585411973a17de4b6c0a6dc5,Hip Chicks,US
8220,7cc4d4d5af79392c9bd608baf5c9d896,Domaine de Magnaut,France
8221,7cc7b12a18b4afe7fa799661ca2102f3,Quinta Vale Dona Maria,Portugal
8222,7cc8bf61392ec3d8bbbb449b3b24a4e3,Domaine Sébastien Dampt,France
8223,7cc8e7f5b6b2a07d3bc067b6eb1566c1,Parkmon,US
8224,7cd43f296bcd491a4fc1f4122e3947ee,Eponymous,US
8225,7cd4a3666d62b5f6489d6aea66c403f9,Merus,US
8226,7cd7e5b2e95b12c3835d52fa50256bd0,Cancello del Barone,Italy
8227,7ce014e4a0928abff75edd043bc0c9f9,Noviello,US
8228,7ce07b89aec3cc34c6eadc9c4637c329,Le Solive,Italy
8229,7ce5159811cc9d7176a5e2b0aa268dca,Mak,Australia
8230,7ce73d113e049c7e0ef40639bb64eaa6,Teliani Valley,Georgia
8231,7ce9dcf46622964ad4a8d5414a6d4bd9,Massanera,Italy
8232,7cef24bc8ea6cbec8b5fe27fe0a1d603,Dog House,US
8233,7cfa29588bd512aee90d198ef8407f6a,Charles Sparr,France
8234,7cfb979e271c6ad75e8113a31e62b5bb,Chapelle d'Ausone,France
8235,7cfe5a4e814a9c5427c0d8731791fd5c,Ognissole,Italy
8236,7d01092e4380d08a355082a1fcd5624b,Pike Road,US
8237,7d0244618d8f09fd174b4dd72c0c2067,Château Tour Coutelin,France
8238,7d066bfa1de3750e2cee355e1780f6a3,Château Calon,France
8239,7d0db444ba3d2ff22ae53979d650f341,Mayo,US
8240,7d0f30c21be935232b151abf59c8db2b,Château Haut-Peyrous,France
8241,7d15a827ce7774be10c9c17c729d6189,Posh,US
8242,7d1ac8ae56ad2b0dc270f34cb8e3685c,González Byass,Spain
8243,7d20de13e79b6b0918016929168af6ab,Region 1,Argentina
8244,7d21243eda8b33c60d00bf8c74c08633,Castillo Clavijo,Spain
8245,7d21bbbb8779feefaac24c93fa088c1e,Stolen Horse,US
8246,7d221d0fc28fa55dfae82c5c9ae0b2e3,Hermann J. Wiemer,US
8247,7d28e160b5cada00f3860fd15bdfa377,Muenzenrieder,Austria
8248,7d2dc48bc1ebeae18bca516c9477d3f3,Il Conte d'Alba,Italy
8249,7d354a3a1f73a70f4e6b8c8885ec7d5f,Cow Bell,US
8250,7d3d25bb9e4c03ac4fe55c391aa459fd,Silvae,Spain
8251,7d3e760e3dfcb4beb04a9ff123b3e1ae,Cantine Leonardo Da Vinci,Italy
8252,7d453e23d59bbdba9a4b00d973abda5d,Château de Vauclaire,France
8253,7d4c816a0f64f420e821c78fe3170a47,Daou,US
8254,7d4d3a65c565ee56d19614c2b04d6bd3,Château Lary,France
8255,7d4f1de1c5b2c72e1441c0a18fb59054,Five Rivers,US
8256,7d504209a75ef28774693f41a7e94e79,Château d'Alix,France
8257,7d526fdbe5a0e85949ee0edf4cd56f55,Cantina Cincinnato,Italy
8258,7d55b38f9f30215aea606173400133f3,Château Haut Beyzac,France
8259,7d5a2c0037a8e540dd9dad1c657c7476,Kuleto Estate,US
8260,7d5f194391209d3e997868564175a061,Barons Edmund Benjamin de Rothschild,France
8261,7d5f4c1bb82f3b95c815040082678947,Pighin,Italy
8262,7d65a9e7df30a75dfcaa866bd7a35b06,Château la Roche Bazin,France
8263,7d69301d6acb663bb6e45acb2909b984,Viña Casablanca,Chile
8264,7d69f16f17b01ecdca3c2aea5a1eb675,Château Montlanderie,France
8265,7d6b88bba39a10ba7efd93a41546dfb5,Piližota,Croatia
8266,7d6c011511a176242597ff9e3c969a53,André Guichot,France
8267,7d7220a55e3b6fc3577aa51c00c7a2ba,Domaine Philippe & Vincent Jaboulet,France
8268,7d7fce73b000388e204879ae6a13cd94,Feudo Solaria,Italy
8269,7d86dbfe6e375c436a07efbe87c7a6bd,Heron,US
8270,7d8738de70daa27815c9b918955dddd5,C. Cruz & Co,Portugal
8271,7d8d72db98cb2d7785da95f897117192,Valserrano,Spain
8272,7d8eb2b989eeaa310b986f064b6faedb,Vista Alegre,Portugal
8273,7d8f6d482a001f7a420adc846f373286,Château la Grolet,France
8274,7d905cc752ce3f2fda9c552ba05179fa,Ormonde,South Africa
8275,7d951d52db30fbf72f8aa241c5599dda,Marchesi Incisa della Rocchetta,Italy
8276,7d98bf74953984d0819f36e27175f817,Château Lacaussade-Saint-Martin,France
8277,7d9c236abe11a1d9ed6487582f130739,Joleté,US
8278,7d9dde9e320c1086ae7841494b06eaa4,Barrister,US
8279,7d9fe50933cd9c98686e71f046642948,Amarano,Italy
8280,7da0912ef406f0fd995976c224ed6bcd,Domaine de Bendel,France
8281,7da0ced86ba9d6b6064f5d72f0f62cf9,Rieutort,France
8282,7da254e94f97b73575f0e87fdadb5208,Moser Scharding,US
8283,7dadeb086b419dec556555d896044ba1,Il Mosnel,Italy
8284,7db241a5d1f9be4c73202348d642e172,Barone,Italy
8285,7db53bee6b8cc82b24d29c089a5b500b,Chateau de Sadran,France
8286,7db9a376f0450e61e5458b88af4c32f6,Palma Real,Spain
8287,7dbf3da24e831a29156bc076049f38e6,Lexicon,Argentina
8288,7dc78ca8682328856dcc60b3d26e4522,Treveri Cellars,US
8289,7dc78ee6449966cec9c66d651dde8ca5,Borgo Maragliano,Italy
8290,7dd979231848b8b2e6bc9701346dab06,Château Lieujean,France
8291,7dd97cd1b0dd5f7722c9a2621799a919,Fogdog,US
8292,7dd9ac6e4a7de82e183b0dc18596c85d,Batič,Slovenia
8293,7ddb055ef4aad4d9329d5c20e9c04978,Anatomy,US
8294,7ddcdc8f241cdbf040cc603cae75df4d,Wit's End,Australia
8295,7ddf12d1849334b24340442199d0ffe8,Kato,New Zealand
8296,7ddfd2191bb9ba9d98f89ba703e2fb2a,Fuerza,Spain
8297,7de2162973224c37bf84dfc3f67df287,Luccio,Italy
8298,7de2ac713ff82842362acc56168c8489,Steindorfer,Austria
8299,7de53a643693d2c3438b1a884e126b10,Cantine dei Colli Tramonte,Italy
8300,7de6577cb49987fc4b2c537dd00bb4f8,Arndt,US
8301,7de66a7dcc4a438656cff3c7ea4bed75,Cuneo,US
8302,7deb6c63772365314b7f006da3b6b5f6,Allure,US
8303,7df2b5cd7c3eabafc4432c6a8b9fe698,Château Haut le Valette,France
8304,7df7cacf659f51603c45944b9c514d3b,Stepping Stone by Cornerstone,US
8305,7dfe243843488aab22a8ae69de4f3841,Pagani,Italy
8306,7e04bf15e1a4bf3d0ac4418f869890e5,Marie Copinet,France
8307,7e097e0b3e75710069d29daf5ab34d1d,Château Guillebot Plaisance,France
8308,7e0c2c313f64e32abfc9ff7364a82be1,O•S Winery,US
8309,7e0c34f9353aff54cd001ecdeb69180f,Salvano,Italy
8310,7e10524e21d27a77d197b5893d171fe5,Willi Haag,Germany
8311,7e12cdd0a096924863fc80c3aad58b9f,Château Raymond-Lafon,France
8312,7e170dd81d53164a372381f92df22709,San Nicolas,Chile
8313,7e1d7e3ee1da62d5c88ae65b2f79bed2,Diemersfontein,South Africa
8314,7e24182053ae9c2f0a7239b4e27a8244,Château Crusquet de Lagarcie,France
8315,7e2c39a5a612a5bc53d72d68bb3c86c4,Château de Thauvenay,France
8316,7e38016cd3035ba563cc8c282d4deb9c,Il Paradiso di Frassina,Italy
8317,7e3b779479ab3d6df0c12fb5ec5a12cf,Boedecker Cellars,US
8318,7e3b7bf5dfc886ed75688fce399c75a8,Franz Krämer,Germany
8319,7e3bb5c564f1ee63c7afcb245442a502,C.H. Berres,Germany
8320,7e3c683bdc8d6080a87c098dc41a4bcd,Melanson,US
8321,7e4000d2e97d9092fc35770bf8474293,Spangler,US
8322,7e40ff62f7e7d3d4e5d126c40d1c9759,Kollwentz,Austria
8323,7e480f569c2255d4ecec901edc75b1ec,Domaine Marcel Deiss,France
8324,7e4967d639a892a71a5627a7882c2131,Ernesto Catena,Argentina
8325,7e4b63ae412ea3fa8034f5c19cb0c266,Yorba,US
8326,7e50048c67d0bd8cc6ae224cf57a8bfc,Chehalem,US
8327,7e534abde66b5884f28c45e9237f18f7,Ippolito 1845,Italy
