#,region_id,province,region_1,region_2
718,793f8722e0dd735ffeed84e21bedaebf,Mittelburgenland,,
719,79485d8cf66840669a264eda3052d60d,Southern Italy,Campania,
720,79608e37391506874aae42b1bbb678ee,Burgundy,Bourgogne Côtes d’Auxerre,
721,799c9db9cdef3324ed0ed481d6dc0fd7,Landwein Rhein,,
722,79cc50583e8761d99c525a2ff03f6282,Lolol Valley,,
723,79e25abb6d5be6cf3b2df7f95ef9a0ab,Provence,Côtes de Provence Sainte-Victoire,
724,7a0de2b34cc3f96f7b1c8da2afdbb407,Southwest France,Bergerac Sec,
725,7a1317afb79b7b781857c0a565252daf,California,Chalk Hill,Sonoma
726,7a1f311be09571b2b31490582496ea6a,Lesbos,,
727,7a4a5c458eea0948db3d619e309f5f84,Península de Setúbal,,
728,7a6aa01292c1c4e7314a41906264385c,South Island,,
729,7a8fe3c9650cc981696bc32f11d75c36,Southwest France,Pacherenc du Vic Bilh,
730,7a94f8da0e03304a3e62dd26819d27ca,California,Tehama County,California Other
731,7aa750351c3acfc71957811a5e0fc936,California,Cucamonga Valley,South Coast
732,7ab200372bf7cd9693ee47c3e6c97bed,Catalonia,Pla de Bages,
733,7ab5a7274753b343c332caf4f7d6fdd3,Tikves,,
734,7ab5b2579b89bf93f115aa6342b7bceb,Andalucia,Málaga,
735,7acfe276250c1da960673d7ae7db644b,Southern Italy,Donnici,
736,7aea9409bbc76a5c89657d23f6f33376,Veneto,Valpolicella,
737,7b085df5b66b5ec2d0b702c40e639026,Casablanca-Curicó Valley,,
738,7b63f2fa391b78417421e470a9941c55,Aconcagua Valley,,
739,7b9e9f200487fcfc06bf70ba64b36746,Terras do Dão,,
740,7bdc0479c96e8b23c9298ed6435ce417,Pinto Bandeira,,
741,7c0495e9445be21bce6e93eed2850ac8,New South Wales,Gundagai,
742,7c109dba50d28af72e391decaa70442c,France Other,Vin de Savoie,
743,7cdc8ca5a34373f7c635b86a0e211bd5,Burgundy,Volnay,
744,7d077e67e3202521dac292ca24f96268,Bordeaux,Sauternes,
745,7d178607e6a64ff5262c1fb7964f18cc,Northeastern Italy,Trento,
746,7d286ceb5f607a27a3bcb5d032582427,Elazığ,,
747,7d6359ca1f40af8426aa10ac558ddfb0,Burgundy,Mâcon Chaintré,
748,7d8ca5e1417ac766f2f423d53cb9d91f,Curicó and Maipo Valleys,,
749,7dbf7254ab9cc7f2d1660a0e712c5950,Muscat of Patras,,
750,7df7efc0b6a8b1548e4bceb01b6acc60,Burgundy,Corton-Charlemagne,
751,7e048173295b9d210fbabebbd3124ecf,Sicily & Sardinia,Sardinia,
752,7e0b43de24a263093879add56df0c220,Languedoc-Roussillon,Rivesaltes,
753,7e0e09b56f045077854fd33e74c3bd75,Northeastern Italy,Del Veneto,
754,7e1ad90fdb1277451009849710a88378,California,Napa-Amador,California Other
755,7e23920bf21ca896c11a24b92eae24f9,Loire Valley,Coteaux du Layon Chaume,
756,7e74b8f372e2e993d18d0e858ec2bdb1,Central Italy,Lago di Corbara,
757,7ea54f90ae656362aee90ad0a89bd013,California,Solano County Green Valley,North Coast
758,7eb4ac9d956a62933788eea7312081a7,Burgundy,Vougeot,
759,7ed682e10ac524249bb8eed3babbe283,Southern Italy,Galluccio,
760,7ed849b8f8082071581aa5f0b775e160,Bairrada,,
761,7ef2955ed5d843bd2b963b55fd0e45c2,Veneto,Prosecco Superiore di Cartizze,
762,7ef9e38495df68884235b00ed32c8a72,Central Italy,Gutturnio Colli Piacentini,
763,7f18eab6bf6e767f55d98ae687a304dc,Piedmont,Loazzolo,
764,7f32d8d10a3721996cf88e673f497372,Chalkidiki,,
765,7f5e7a5699ea8e022a05b9ef3f98354f,Vin de Pays de Velvendo,,
766,7f882646bed2c22f0a3591be643681ef,British Columbia,British Columbia,
767,7f9c253fc3b5e4944a518a50e07cb71d,Piedmont,Alta Langa,
768,7fa155b2e4306ae72a99d2553d9572b4,Piedmont,Dolcetto di Dogliani Superiore,
769,8013a5686e8f21180cba3b59e8cb3ec6,Halkidiki,,
770,8029e643a15a1d9a7dece377ed304fc6,France Other,France,
771,802b080b5ba3e2612a42d6122e4b2832,Corinth,,
772,8044109fdfa887108ee1d49fd9b893fa,Missouri,Augusta,
773,8056f6fabf67e3557c6155428fec933f,Burgundy,Mâcon Solutré,
774,8127be7576632189c483654a7c5727c8,Western Australia,Mount Barker & Margaret River,
775,81521dba6e08e9f7d68bd83cf0449c76,Loire Valley,Anjou,
776,81654f447496f3641e6ef62cb6246b94,Oregon,Dundee Hills,Willamette Valley
777,816fc219f44c4194229c2011a2166896,Nahe,,
778,81b3e8a7c0cef8c29b70b064fb9af742,Paarl,,
779,81ca7a03403a6febcad3bd26aabc4aa5,Provence,Coteaux d'Aix-en-Provence,
780,8241e3665b484eeb2875935fde8fa56f,California,Redwood Valley,
781,82592061bc167e5a0ecbc9cf3acb4ada,Retsina,,
782,827da31fb636f10dc5dd341e64cb8c22,Burgundy,Chassagne-Montrachet,
783,82b2f19c34ce3c041579e556a199dddb,Southwest France,Côtes de Bergerac,
784,82df4e6da25af7287c5f65a6e0c4fdd4,New South Wales,Southern Highlands,
785,837834d308258af165301edd056a2d79,California,Ventura County,Central Coast
786,83c01db3ecdd5c3809385f22eee20f6c,Kumeu,,
787,840dc2aade4383f017f06ab24cc4f5b0,Wagram-Donauland,,
788,8434b0247d7c1bb4377341ddc85eeba1,Languedoc-Roussillon,Côtes du Roussillon,
789,846c652099104a4f225590739a71d3ca,Other,Tulum Valley,
790,847550fb1ecc51ebe67eb00420c1ea36,Tejo,,
791,847c6a97421b8bc3f2bd2f0a86a9b743,Loire Valley,Coteaux d'Ancenis,
792,847f58265ea53a4f8824d97b54aaa999,Burgundy,Romanée-St.-Vivant,
793,84a6fee23772e5bd6f4e137ccb2c5970,California,Sonoma County-Monterey County-Napa County,California Other
794,84db3e47c271af226353f08e7a1a491c,Southern Italy,Cilento,
795,84e2eaf446834a0c06a36e38f1a418f3,Southern Italy,Falerno del Massico,
796,84ed11dd4636f6ca4b16eff2b25fb117,Burgundy,Mâcon-Loché,
797,84fa11c95829bab767cb0a9e77897258,Eisenberg,,
798,855e873358a760d3049219f1a3e6dd25,California,Lime Kiln Valley,Central Coast
799,8573cf657199dca4cceed4748d385e9a,California,Potter Valley,
800,85ac62a9e0bb2180942fcc4b58cb4582,Bot River,,
801,85ce324441b46b33bd54c1d851550d8b,Burgundy,Mâcon-Verze,
802,85e74a045fc244dc9d2f8b73b5f901ca,California,Monterey-Santa Barbara-Sonoma,California Other
803,863b84e5b5c4a3476920d71c4a08a259,Santorini,,
804,866824a9bfe86259204ea233db0eec50,Lombardy,Curtefranca,
805,8675ddcd110e34a55024bce786347bf3,Burgundy,Bienvenues Bâtard-Montrachet,
806,86871c416a7dbed7e5cc229d143d8d82,Texas,,
807,86bd9b527862009621a565a33f802c3d,California,Monterey County-Napa County,Central Coast
808,86cf10182ff7977e201d8519dfbc6345,Burgundy,Mâcon-Milly Lamartine,
809,86e07857bf0e066c6512d8210d429f7c,Languedoc-Roussillon,Rivesaltes Rosé,
810,86e130d09eb2d8d58a74c0d1f77188c8,Burgundy,Bourgogne Vézelay,
811,86e6b3c1841a172e129c7221898459b5,Burgundy,Pouilly-Fuissé,
812,86ee9ec673586976cc93b14d72b9072b,Gladstone,,
813,86eece106f6f187d4fb62bba35351327,Bordeaux,Crémant de Bordeaux,
814,872e53c8c35727c790d589af6393bdaa,Southwest France,Irrouléguy,
815,873309f8b40e081f5ea563fac5e00cec,Piedmont,Dogliani,
816,874a277b8059877bcecc57d01ce34215,Burgundy,Saint-Aubin,
817,874d210b759809c4bf7255a38f7e83d7,Veneto,Prosecco,
818,876637573ef5e5618399678c0273acf2,Thessalikos,,
819,876fd4b1470822044d952e371bed45ab,California,Napa-Sonoma,Napa-Sonoma
820,87dee05e54497bd312b322a3d1334c45,Burgundy,Clos de Tart,
821,880d50cc3ba37099a203775886b8c23b,Tuscany,Pomino,
822,883754d1efe18086f5852d0b162b21d8,Southwest France,Vin de Pays du Lot,
823,8853e6d82d35deb283c175baaa134e41,Levante,Yecla,
824,8871944a99f8882d6340dc964b071349,California,Sonoma Valley,Sonoma
825,889085fddfe18ee8b1dac289f03f0b11,Loire Valley,Anjou Villages,
826,88a095eaa660f62908f86aae97feaa1f,Veneto,Conegliano Valdobbiadene Prosecco Superiore,
827,88ad68a94a903712d51230a933cca166,Veneto,Prosecco di Valdobbiadene,
828,88cd56418178980799f691e2c8dd02d9,Languedoc-Roussillon,Coteaux du Languedoc Pic Saint Loup,
829,88e288ab8d58bdc3ad6bc3ac0a8540d3,Mavrodaphne de Cephalonie,,
830,89370fbe6dbe6b31f8b927677343fd35,California,Sta. Rita Hills,Central Coast
831,89488c9a890b1591fa2f9cfc1b667ce7,Piedmont,Barbera d'Alba,
832,898f909370c6d9ce8acb25803abc78b0,Loire Valley,Saumur-Champigny,
833,899c90d44051ba7a7e8fc308d521af5b,Waitaki Valley,,
834,89c8810373fb14894b25faec3c061334,Piedmont,Bramaterra,
835,89dad6081bf2c9b8bb93e2b8e8790945,Piedmont,Brachetto d'Acqui,
836,8a170bb2880f25386a2b9650a9a01ff4,Burgundy,Chambertin Clos de Bèze,
837,8a2c8c45480504a9a756d5b980f6f951,Italy Other,Vino da Tavola,
838,8a48ed79040f4307d785f4834554f390,Veneto,Prosecco di Conegliano,
839,8a78ae1b74fe914fb03687c9c4fff9fa,Northeastern Italy,Venezia Giulia,
840,8acf357f3a1da24be3b738f66da933fb,Washington,Chelan County,Washington Other
841,8ae759e4a5d94a38c4001904837353e6,Groenekloof,,
842,8b0301d681121d341ac8c5d88c17f6ea,Burgundy,Criots-Bâtard-Montrachet,
843,8b2bc2102673a30ceb9a2018800b1417,Mendoza Province,La Consulta,
844,8b2d249080cdc9d48b199806236421e7,Mendoza Province,Medrano,
845,8b632f9f56bf6bc5efaf24ae4a4af9a0,East Coast,,
846,8b945abf32d54bed31a27e728e665454,Piedmont,Dolcetto d'Acqui,
847,8bab05c57a5d1eaf22413b75dadc58b0,Southwest France,Gaillac,
848,8bd56a454c944279e40f0bf36d9e6342,Mittelrhein,,
849,8bd8c3c230b2df32e166187eac17e702,Burgundy,Nuits-St.-Georges,
850,8be25da185922379477d35e20b58af7c,Western Australia,Mount Barker,
851,8beac06f3e4e97a47c0df0c07bb720d1,Veneto,Bardolino Classico Superiore,
852,8c66723cc562d80e7f4bb3f39297d337,Oregon,Oregon,Oregon Other
853,8c6a8b3a2998d373fd23b67f2d2f157f,Fruška Gora,,
854,8c6f69f63f9051b7f2cf75df51ce2195,Tuscany,Sovana,
855,8c6f9ce56c0d812c6cda31a5d1b70ee2,Southern Italy,Cirò,
856,8c720dd644c711acccda0b7b07ecf488,Neusiedlersee,,
857,8c8a70102032d90f697cc9e44bdcf219,Moscatel do Douro,,
858,8c920efc8b0d8392f1f38a0814edabd7,Tuscany,Rosso di Toscana,
859,8cb84944ed643a0606d8db6a7fbf2b00,California,Placer County,Sierra Foothills
860,8ccd6c7e9de4256ad91154eea15719f2,Southern Italy,Primitivo del Salento,
861,8ccf4a692117a3d6271dbd286a2651b8,California,Mendocino-Lake,North Coast
862,8cd055ce48c0d38b1d1f81d677d8672b,California,Diamond Mountain District,Napa
863,8ce787b31337252f2e11e4741bb3ae7f,Tuscany,Chianti Superiore,
864,8cfbf984367b8d4850a53ab5c680f9cc,Veneto,Valpolicella Valpantena Superiore,
865,8d17630dd4342280c9be65560924399c,Cederberg,,
866,8d279f5f75734445e73032954d23f70c,Burgundy,Petit Chablis,
867,8d785632d2468dfaf0d4d82f0881fcd3,Piedmont,Ghemme,
868,8d79221bc28c6cf53934d9582c6ba31b,Bordeaux,Cadillac Côtes de Bordeaux,
869,8d7c6ce240ed55d7c413721d567419f6,Southern Italy,Taurasi,
870,8d91994dbf71ec11c6d4b8ec4c075b25,Rhône Valley,Laudun,
871,8d99028cf1c6a0d1ec78a6f01bd3ff5c,Burgundy,Chorey-lès-Beaune,
872,8dbc269b6599176fc4e5e9faa37b44fa,Languedoc-Roussillon,Vin de Pays Cité de Carcassonne,
873,8e0e9302fa6a0b72813377613d9aaecb,France Other,Vin de Pays de France,
874,8ead54ed94a206387319b8f8f8b4566d,Cachapoal Valley,,
875,8eccd691039d5a09e6f7ac651e9b699d,Tuscany,Chianti Montespertoli,
876,8f01756eed99ba3587613c7726b9b3bf,Vinho da Mesa,,
877,8f2d69391c45cd810dd2c0da4ede2af2,Western Australia,Pemberton,
878,8f31849ccd4f71538ece385eba221670,Washington,Columbia Valley (WA),Columbia Valley
879,8f44461e6934dde7db6eebb4aa0024ea,Burgundy,Charmes-Chambertin,
880,8f5a0488f047ac50dc4bd2db6ee38b41,Awatere Valley,,
881,8f6effd31825dd4d397ae1833028e208,Palmela,,
882,8f7e47f26aa6c200de0b56e4aad21896,California,Yountville,Napa
883,8fac02e066615559cf53bfbd5e14b488,Burgundy,Corton-Pougets,
884,90038187f82b3d6923ec6401ceb3b74a,Santa Cruz,,
885,903eebc56642f454f3328a9479742f12,Štajerska,,
886,90730901f3933b14dfa9c060d1f65445,Northern Spain,Bizkaiko Txakolina,
887,90d9cb073011a599ee4165e402304a3b,Catalonia,Montsant,
888,90dde8a24853f871d4e2aac2251d8845,Victoria,Murray-Darling,
889,91575dbe677fb0c731e254bf90af3152,Washington,Columbia Gorge (WA),Washington Other
890,917ba6439f6343c98a9ad4bdbc9ccece,British Columbia,Similkameen Valley,
891,918d13b83290f8047ef56295428790a0,Australia Other,Central Ranges,
892,91d38cb4326d8d37ffdf841c5f9a3449,Loire Valley,Pouilly-sur-Loire,
893,91dfaa7b115ba48b22bfe9fb3fceb190,Other,Cafayate,
894,9221413dd904c157938b397753a8b4bb,Ankara,,
895,9226e7def7acc0ca69e9ea72d33b7f03,California,Mendocino-Amador,California Other
896,927682863dd7445e3bdc040e4cc7767f,Molina,,
897,9284ea7c1a9a77d62466e5d9dd320eb8,Sicily & Sardinia,Colli del Limbara,
898,9293965a857718ffa9b26a7a1e924282,Burgundy,Bourgogne Aligoté,
899,92c0e1f61c224ae9cbba3002a7ee9060,Veneto,Bardolino Chiaretto,
900,93022911b23f1d4ca774b683cf14a96b,Northeastern Italy,Delle Venezie,
901,9304fee4a0e101dd6641facf2b3c697c,Rhône Valley,Cornas,
902,931667919c12dfc14debb08defa183cf,South Australia,McLaren Vale-Padthaway,
903,932073b4d0aa4055c2614420fa77b242,Piedmont,Cortese di Gavi,
904,932857aa9fa12efcaf770b8f334f9a99,Epanomi,,
905,934750344c27bfedc3723dd43e319892,Northeastern Italy,Alto Adige Valle Isarco,
906,9357d3ad8ab6c842d2a05cce681cc471,California,Dunnigan Hills,Central Valley
907,936f6de215b1742df256089009c49335,California,Stags Leap District,Napa
908,937fbcd5670e5081ad4a3a5be3c05ce9,California,California Other,
909,938256dbbd2dc32e07ec3230533e3644,San Antonio,,
910,938b780569b0612a6f65d55b2d2617b1,California,Ramona Valley,South Coast
911,93959b7194eb64de38cb4b6fca175e2e,Viile Timisului,,
912,93bf8c6daf08924e94662f6a74d4d590,California,Paso Robles,Central Coast
913,93ca20e0326996ab9018aa2ecc003a9f,Southern Italy,Aglianico del Taburno,
914,943e2abf05f0e07199244295aa253ef7,Central Italy,Falerio dei Colli Ascolani,
915,949467dab74341400e1d0151233b5237,Sicily & Sardinia,Carignano del Sulcis,
916,9525269aa02cd9248cbf5eaf486ee722,Vale Trentino,,
917,953f90aa2ab93f5dbc372fa882507961,Olifants River,,
918,956e03ad38e0de5153cde1201a679d23,California,Sierra Pelona Valley,South Coast
919,956fa13482dfbbafd877d2c6ec3816aa,Central Spain,Vino da Mesa de Toledo,
920,95a26c62ab040cdb492bc632e69f8b39,Sicily & Sardinia,Etna,
921,95cbeaa3f4daec007461b4549708cbad,Veneto,Rosso del Veronese,
922,95fa7a36fcbc9e0572ec3031fd5f40b6,Burgundy,La Grande Rue,
923,96056f11bbeff52b60928f816a63bd57,Loire Valley,Rosé d'Anjou,
924,9643620883ce23035cb87b2dccbe6482,Slovenska Istra,,
925,965dd91e91d0561cfb0c002c2d694604,California,Clarksburg,Central Valley
926,96798121fde2bae34a2bb61f7019b838,Sicily & Sardinia,Cerasuolo di Vittoria,
927,967f96d98b992e7efffc9116266e7dbc,Ica,,
928,96b51daf2af07cd060f89342612c6186,California,Contra Costa County,Central Coast
929,9705ad6206ff6232dee6e8e255405e2c,Central Spain,Almansa,
930,9715dbbf02544cf33855885b34473af9,Loire Valley,Pouilly-Fumé,
931,97380c59cd5f53e142f7914e3ea62c11,Lombardy,Sebino,
932,973f37478d0d9ccfd3f96010128f36ef,Piedmont,Gavi,
933,979e2a0cc016c0bfef6d916c3f99c3f9,Washington,Columbia Valley-Walla Walla Valley,Columbia Valley
934,97a29a5489c4b0ea58f994802326cd66,Veneto,Asolo Prosecco Superiore,
935,97c8e6d0d14f4e242c3c37af68cc376c,Dan,,
936,97cda945262fb4496bc972bbe5b4a6cb,Burgundy,Mâcon-Péronne,
937,97f1f7d360d67b7b39cab545767199cb,Southern Italy,Penisola Sorrentina,
938,981c79acee354c75a3f72970d4aef157,Rhône Valley,Gigondas,
939,983d505c125c3398a0f0260b029fd288,Spanish Islands,Lanzarote,
940,987aeb66d677a542046b29062a03d098,Other,Jujuy,
941,9891739094756d2605946c867b32ad28,Austria,,
942,98a5b81250ece723f13cf7ed7d928006,Northern Spain,Vino de la Tierra Ribera del Gállego-Cinco Villas,
943,98bb3dae46351c67422fed2317aeef74,Beaujolais,Moulin-à-Vent,
944,98bcc8e0092ad9baa62b35f2d4110013,Burgundy,Mâcon-Vinzelles,
945,98fc9c5d8fa8bc10ac525536ceae0869,Breedekloof,,
946,992420bfba8b6693e7b4838f39a7a8dd,Burgundy,Gevrey-Chambertin,
947,9936fd4269f559b3ae39f730a8c81834,Bordeaux,Montagne-Saint-Émilion,
948,993adfbd0bbb36e5c0a79f8ebcdf815a,Other,Neuquén,
949,993bd299eb421425b60ae914de499290,South Australia,Clare Valley-Coonawarra,
950,9992fdc208c5ad7886f829fa63701b3f,California,San Lucas,Central Coast
951,99bd07e7f96537c3616fc272bbe273d8,California,San Diego County,South Coast
952,99ce7e04617d9b951891d85c67faebdf,Niederösterreich,,
953,99d5eb43f1f5ff313460fa4ce2a63028,Levante,Bullas,
954,99fcb5fb21fa75ee62751e0461ab89a1,Northeastern Italy,Colli Orientali del Friuli,
955,99fdf5cb6944f6d15abf4c33ab1ffe2e,Bordeaux,Saint-Estèphe,
956,9a2bfcb7df2109f068a403d5be762e15,Other,Buenos Aires,
957,9a3077b1735a4847113346885f263866,Pocerina,,
958,9a32fbce30c6d8923585ca3709d0321b,France Other,Apremont,
959,9a3ebea02ff6ca96d7520c9ef29f7a95,Villány,,
960,9a43e84f6e1d406076f2372205804f6d,Baden,,
961,9a57bdc0cee146343ded2896fb960d89,Southern Italy,Molise,
962,9a9c8b5aee34c3b23d8f1aef9c64bf47,Tuscany,Chianti,
963,9aa219e7e11c0211c08c2d3c8090fa89,Loire Valley,Montlouis-sur-Loire,
964,9aac3c2ec0662b6e40266b77e0ba482d,California,Northern Sonoma,Sonoma
965,9afeb09e2bf8b2e2d195d391c399fd41,Southern Italy,Moscato di Trani,
966,9b0a4b071f72d81a8a4ef48a234cbca9,Languedoc-Roussillon,Côtes de Thongue,
967,9b2c0352508e619f4e3f749b714fb430,Southwest France,Cahors,
968,9b31147edc667b7bbe6f0af4889e2bec,Northern Spain,Vino de la Tierra de Castilla y León,
969,9b449485f9c18a512ea98208df243d04,South Australia,Kangaroo Island,
970,9b5db8cd5e53cdb7ba9a98c24b6c587c,Loire Valley,Rosé de Loire,
971,9b643420ea438dc4825a5e74470e4222,Lisboa,,
972,9ba54d3d272798a19c6ce5266ac5a00c,Bordeaux,Barsac,
973,9bd6039cf89f961ae7e737252e68ea85,Central Spain,Castilla La Mancha,
974,9bee95997f592c8d83c13ea3d9722c52,Texas,Texas,
975,9c6989b954deeeb74fa85d61fe09bc12,Rhône Valley,Muscat de Beaumes de Venise,
976,9c6e2ce86a73fa2584468d76871c9fc1,Bordeaux,Lussac Saint-Émilion,
977,9cc12a623db877cfdc4fbe14e6dfa966,Central Italy,Conero,
978,9ce300f1a48cbf410a195e19c1041ef2,New York,Lake Erie,Finger Lakes
979,9cfff88ff0761992af92fffe5a179cee,Oregon,Yamhill County,Willamette Valley
980,9d1a0b4eef61178e4c6e9fd16fda3a02,Neuchâtel,,
981,9d245290d48e62c0debe8b9c2dbcd034,Provence,Alpilles,
982,9d37e4c47079f143159658947da40e2b,Rhône Valley,,
983,9d9d9d7414c1eef700c686e6d9b61996,Rhône Valley,Clairette de Die,
984,9db8fdff9d531a30863ed1df591e2923,Veneto,Veneto Orientale,
985,9de033229c21387c5effd6219f8e1a82,Bordeaux,Saint-Georges-Saint-Émilion,
986,9e77d5d94a0516dec63493e6e368d4ab,Sicily & Sardinia,Passito di Pantelleria,
987,9e8146a4b49d3d7074dafc0510165e87,Peljesac,,
988,9ecc1e15d58470b236a9d0e8e0772776,Cahul,,
989,9ee43641c77c7562d76f10cd95ae0edf,Languedoc-Roussillon,Minervois,
990,9fa556bab4ff769dae9612409162505b,Southern Italy,Irpinia,
991,9fac4dcf7cfa56061e10a811576e7eaf,Languedoc-Roussillon,Saint-Chinian-Roquebrun,
992,9fdd8546cf0c73af2cce57d26156c0a0,Vipavska Dolina,,
993,a005c2f9c8ad85d33a5807cf0474c6f3,Loire Valley,Saumur,
994,a00c273f0f497484093fa94865cf5ca5,Armenia,,
995,a01452a4db8eea08ac9d50e5f81a6298,Tuscany,Montecucco,
996,a033f5903211acc0ca7629d01aba603f,Australia Other,Australia,
997,a05676626ec2a815f50e086cc9f48984,Languedoc-Roussillon,Collioure,
998,a0949aedf837728ca2be3cf72e9b9d10,France Other,Vin de Pays de l'Ile de Beauté,
999,a0cf7f9eb7d03e65fb8f5f6ef3479f29,Piedmont,Monferrato,
1000,a0df74c88b08c9aa17954e649e221e5e,Southwest France,,
1001,a0e8e45be665cf1d000c9355b20185ea,Tuscany,Cortona,
1002,a0fe8e31ab9b9ed1ed6c3cf2c43a19df,California,Malibu-Newton Canyon,South Coast
1003,a10cb184f5687ff31e79a036bd50d780,Ohio,Grand River Valley,
1004,a128652bb4bfa04b3855c00bfdc81fa9,Golan Heights,,
1005,a12d5f3315f49066f03a39d81335976a,California,Humboldt County,North Coast
1006,a14503d77079ecd4abd67c46e0de7793,Eilandia,,
1007,a157d55f8943c816701fd637a89c6aa5,Sagrada Familia,,
1008,a1bdefba992ea45ae30dd130f6b1e7b7,Tuscany,Bolgheri Sassicaia,
1009,a1beb7490f926a0f51528030e3e73307,Sicily & Sardinia,Alghero,
1010,a1eb5c46b57af99303f10eaed9c7304a,Burgundy,Mâcon La Roche Vineuse,
1011,a1f5795fc4f7bf20e15f564522920807,Central Italy,Sangiovese di Romagna,
1012,a1fe4ca3656e0397ccf14bbae7de221e,California,Mendocino,
1013,a2c2f11031f982861a9661d4860a9b09,Beaujolais,Chiroubles,
1014,a2cb7c7e523062d3ebcfe5a5375a15c1,Central Italy,Montefalco Rosso,
1015,a39ebf394dfb55f5aa11d65b2dfd24ae,Southern Italy,Pompeiano,
1016,a41414daaa813668508d355b9f556aaa,Arizona,Sonoita,
1017,a49c4a0d3fa4f413fbceace13497d111,Minho,,
1018,a4ac5b9ff3de0138aeb053ba738c4b84,Languedoc-Roussillon,Vin de Pays des Coteaux de Bessilles,
1019,a4d8801e48445c4f77a3fa208578958e,Texas,Texas High Plains,
1020,a50e001312158d1b33e808cb10ac5f9d,California,Los Carneros,Napa-Sonoma
1021,a5a37e7fb890cbb81a35c53e5f91943d,Piedmont,Gattinara,
1022,a5b1846b0a4afa19662cdd5b3a92b38b,Languedoc-Roussillon,Cabardes,
1023,a5bd903c9b6f97298e4929c9432fc790,Washington,Wahluke Slope,Columbia Valley
1024,a5d1031e7d054e850922022261d7f712,Dão,,
1025,a62b99bf7e7813b1989ff2cee0a33690,Central Spain,Extremadura,
1026,a6a266b297d3ce9b5d6fba5fd1b42b34,Piedmont,Erbaluce di Caluso,
1027,a6b92ddce4af69a799010794d9554de1,Florina,,
1028,a6bb71850057be393aec17c63e1ef62b,Malgas,,
1029,a6cfa38a70bef0156f6b965fceed09aa,South Australia,South Australia,
1030,a6d15dd7474e8c0b4bc0e56c68afd000,Tuscany,Vino Nobile di Montepulciano,
1031,a6f0077b898dc8d408c08168a2c44259,Bordeaux,,
1032,a74ac6445d01e1901098fac78c681edf,Sicily & Sardinia,Vittoria Frappato,
1033,a7b7459adb71f03c62b2ca6891cdaffa,Burgundy,Côtes de Nuits Villages,
1034,a8a970b5961c75e5dc2d33292826bad0,Languedoc-Roussillon,Coteaux du Languedoc,
1035,a8adfc2a1dd15fd38580f3456135086f,Pageon,,
1036,a8bf79aabf5c78531e84165c53651c36,Ahr,,
1037,a8e738a333631822ecfd3f6bfa06b986,Kathikas,,
1038,a91112d43677ba1f7f4789cb7c9670c9,Piedmont,Dolcetto di Diano d'Alba,
1039,a921c459bb92b6822bb002f8595138cb,Michigan,Old Mission Peninsula,
1040,a942f7d8b24076798d482a7c75016078,Victoria,Nagambie Lakes,
1041,a994b861cd2256c069c4a5f7d5cae4a0,Beaujolais,Juliénas,
1042,a9af0768e48549e44040541f93251846,South Australia,Limestone Coast,
1043,a9ccc578c2f9cfe707e1f841104728aa,New South Wales,New South Wales,
1044,a9d33b857fc9139fe4ea5f0c095e3885,Weinland Österreich,,
1045,aa1f9599e66a758d5e275fb988fe30b3,Loire Valley,Muscadet Côtes de Grandlieu,
1046,aa24236db0976d02d0daa4fe160275d6,Loire Valley,Val de Loire,
1047,aa5af5dbc20ad1e608ee1b0f059f7ed4,Tuscany,Morellino di Scansano,
1048,aa7613096c6cb1e3b25ddd903c90f2f2,Central Italy,Emilia,
1049,aa7ce61bb4a9239bcbc100182e8191ec,Other,Zonda Valley,
1050,aa99d263ffd8f7dfa31b6f5acdec8592,Burgundy,Rully,
1051,aaf7bec8e97c6b55c220a930b3e682e0,Arizona,Arizona,
1052,abbdd3927826a6982fb850c3005d5b66,Sicily & Sardinia,Siracusa,
1053,abd358a8ea8e6e664dd41320e085bdb6,California,Sonoma-Napa-Monterey,California Other
1054,ac02ad9c336058c6196f4e3f5fa90044,Southern Italy,Val di Neto,
1055,ac6281b279fed1ac6a93980d392a9d71,Loire Valley,Touraine,
1056,ac6cbec084d4499d06c8a440cde0e0ce,Burgundy,Latricières-Chambertin,
1057,ac79ee4e9cb3cd8fd917fead5cbb993f,Bordeaux,Bordeaux Blanc,
1058,aca85d63f8dfe59d6fbbed1e9d0dd55c,Western Australia,Margaret River,
1059,acaea60a2c43223291350dea1e2b09ed,Washington,Walla Walla Valley (WA),Columbia Valley
1060,acd6407961310a4892b214f33ed85646,Washington,Horse Heaven Hills,Columbia Valley
1061,ad0283c7cc663aa4c48fca8031b69d6a,Northeastern Italy,Benaco Bresciano,
1062,ad57689382ab3b22c72f32b4a7890a25,California,Moon Mountain District Sonoma County,Sonoma
1063,ad595102c16f9b6e63937cc2a3a10952,Burgundy,Corton-Rognet,
1064,ad5d21934762996c67f4f899727ba615,Dealurile Munteniei,,
1065,ad69edb74d1d4cb7b9b688b0f1d1affd,Loire Valley,Quincy,
1066,ad9df19f39d88166f5935017a0f5dfc4,Southwest France,Gers,
1067,ada86476aeb3882759041155c6dbd53f,Rhône Valley,Côtes du Luberon,
1068,adb1fbde1ff8789081597f0140634492,Burgundy,Corton-Bressandes,
1069,ade71a39bf6aa617a3f24c4f5abe1187,Weinviertel,,
1070,adf3aa69f9d7129a882a418c2768baa5,Tuscany,Vin Santo del Chianti Rufina,
1071,ae54a5c026f31ada088992587d92cb3a,China,,
